# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	1699579	1700142	+	DLEPHM_01612	rplU	50S ribosomal protein L21	COG:COG0261, COG:J, GO:0003723, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0019843, GO:1990904, KEGG:K02888, RefSeq:WP_038450368.1, SO:0001217, UniParc:UPI0000EAE02F, UniRef:UniRef100_Q6MGS3, UniRef:UniRef50_Q6MGS3, UniRef:UniRef90_Q6MGS3
contig_2	cds	1700172	1700432	+	DLEPHM_01613	rpmA	50S ribosomal protein L27	COG:COG0211, COG:J, GO:0000315, GO:0003735, GO:0005840, GO:0006412, GO:0022625, GO:1990904, KEGG:K02899, RefSeq:WP_011166148.1, SO:0001217, UniParc:UPI00002254FC, UniRef:UniRef100_Q6MGS4, UniRef:UniRef50_Q6MGS4, UniRef:UniRef90_Q6MGS4
contig_2	cds	1700487	1701551	+	DLEPHM_01614	obgE	GTPase ObgE	COG:COG0536, COG:DL, EC:3.6.5.-, GO:0000287, GO:0003924, GO:0005525, GO:0005737, GO:0042254, SO:0001217, UniRef:UniRef50_Q6MGS5, UniRef:UniRef90_Q6MGS5
contig_2	cds	1701551	1702579	+	DLEPHM_01615	nadD	nicotinate (nicotinamide) nucleotide adenylyltransferase	COG:COG1057, COG:H, EC:2.7.7.18, GO:0000309, GO:0004515, GO:0005737, GO:0009435, RefSeq:WP_011166146.1, SO:0001217, UniParc:UPI00002254FA, UniRef:UniRef100_Q6MGS6, UniRef:UniRef50_A0A317JQ64, UniRef:UniRef90_Q6MGS6
contig_2	cds	1702582	1703052	+	DLEPHM_01616	rlmH	Ribosomal RNA large subunit methyltransferase H	COG:COG1576, COG:J, EC:2.1.1.177, GO:0005737, GO:0070038, KEGG:K00783, RefSeq:WP_011166145.1, SO:0001217, UniParc:UPI00002254F9, UniRef:UniRef100_Q6MGS7, UniRef:UniRef50_Q6MGS7, UniRef:UniRef90_Q6MGS7
contig_2	cds	1703049	1703807	-	DLEPHM_01617		Protein glutaminase domain-containing protein	RefSeq:WP_011166144.1, SO:0001217, UniParc:UPI00002254F8, UniRef:UniRef100_Q6MGS8, UniRef:UniRef50_Q6MGS8, UniRef:UniRef90_Q6MGS8
contig_2	cds	1703959	1704552	+	DLEPHM_01618	comFC	Competence protein	COG:COG1040, COG:R, RefSeq:WP_144313885.1, SO:0001217, UniParc:UPI0011860FD1, UniRef:UniRef100_Q6MGS9, UniRef:UniRef50_Q6MGS9, UniRef:UniRef90_Q6MGS9
contig_2	cds	1704545	1705195	+	DLEPHM_01619	lolA	Outer membrane lipoprotein carrier protein	COG:COG2834, COG:M, KEGG:K03634, RefSeq:WP_011166142.1, SO:0001217, UniParc:UPI00002254F6, UniRef:UniRef100_Q6MGT0, UniRef:UniRef50_Q6MGT0, UniRef:UniRef90_Q6MGT0
contig_2	cds	1705192	1706565	+	DLEPHM_01620	rimO	30S ribosomal protein S12 methylthiotransferase RimO	COG:COG0621, COG:J, EC:2.8.4.4, GO:0005737, GO:0005829, GO:0006400, GO:0008172, GO:0016740, GO:0016782, GO:0018339, GO:0035599, GO:0046872, GO:0051539, GO:0103039, GO:1904047, KEGG:K14441, RefSeq:WP_011166141.1, SO:0001217, UniParc:UPI00002254F5, UniRef:UniRef100_Q6MGT1, UniRef:UniRef50_Q6MGT1, UniRef:UniRef90_Q6MGT1
contig_2	cds	1706562	1707893	-	DLEPHM_01621	bepA	putative O-linked GlcNAc transferase	COG:COG4783, COG:MO, RefSeq:WP_011166140.1, SO:0001217, UniParc:UPI00002254F4, UniRef:UniRef100_Q6MGT2, UniRef:UniRef50_A0A514X171, UniRef:UniRef90_Q6MGT2
contig_2	cds	1707994	1708797	+	DLEPHM_01622		Pilus assembly protein	RefSeq:WP_231839223.1, SO:0001217, UniParc:UPI001E318151, UniRef:UniRef100_Q6MGT3, UniRef:UniRef50_A0A514X170, UniRef:UniRef90_Q6MGT3
contig_2	cds	1708920	1709282	+	DLEPHM_01623		DUF2203 domain-containing protein	COG:COG4911, COG:S, SO:0001217, UniParc:UPI00002254F2, UniRef:UniRef100_Q6MGT4, UniRef:UniRef50_M4VU45, UniRef:UniRef90_K7Z2N8
contig_2	cds	1709279	1710901	+	DLEPHM_01624	nit1	NAD+ synthase	COG:COG0388, COG:V, EC:6.3.5.1, GO:0003952, GO:0005524, GO:0009435, RefSeq:WP_011166137.1, SO:0001217, UniParc:UPI00002254F1, UniRef:UniRef100_Q6MGT5, UniRef:UniRef50_M4VBX1, UniRef:UniRef90_K7ZCP2
contig_2	cds	1710933	1711244	-	DLEPHM_01625		Secreted protein	RefSeq:WP_011166136.1, SO:0001217, UniParc:UPI00002254F0, UniRef:UniRef100_Q6MGT6, UniRef:UniRef50_Q6MGT6, UniRef:UniRef90_Q6MGT6
contig_2	cds	1711296	1711913	-	DLEPHM_01626	polC	DNA polymerase III alpha subunit	COG:COG2176, COG:L, RefSeq:WP_048349893.1, SO:0001217, UniParc:UPI0006540154, UniRef:UniRef100_Q6MGT7, UniRef:UniRef50_Q6MGT7, UniRef:UniRef90_Q6MGT7
contig_2	cds	1711935	1712294	+	DLEPHM_01627		Fdx protein	RefSeq:WP_226987855.1, SO:0001217, UniParc:UPI001D058AFE, UniRef:UniRef100_UPI001D058AFE, UniRef:UniRef50_Q6MGT8, UniRef:UniRef90_Q6MGT8
contig_2	cds	1712291	1713502	-	DLEPHM_01628		DUF4198 domain-containing protein	RefSeq:WP_011166133.1, SO:0001217, UniParc:UPI00002254ED, UniRef:UniRef100_Q6MGT9, UniRef:UniRef50_A0A514X162, UniRef:UniRef90_Q6MGT9
contig_2	cds	1713499	1714815	-	DLEPHM_01629	arnT	Glycosyltransferase RgtA/B/C/D-like domain-containing protein	COG:COG1807, COG:M, RefSeq:WP_080559016.1, SO:0001217, UniParc:UPI0009B60D6E, UniRef:UniRef100_UPI0009B60D6E, UniRef:UniRef50_K7Z2N4, UniRef:UniRef90_K7Z2N4
contig_2	cds	1714818	1715942	-	DLEPHM_01630	rodZ	Transcriptional regulator	COG:COG1426, COG:D, KEGG:K15539, RefSeq:WP_011166131.1, SO:0001217, UniParc:UPI00002254EB, UniRef:UniRef100_Q6MGU1, UniRef:UniRef50_Q6MGU1, UniRef:UniRef90_Q6MGU1
contig_2	cds	1715942	1716697	-	DLEPHM_01631	pilF	Type IV pilus assembly pilotin PilF, contains TPR repeats	COG:COG3063, COG:NW, RefSeq:WP_011166130.1, SO:0001217, UniParc:UPI00002254EA, UniRef:UniRef100_Q6MGU2, UniRef:UniRef50_Q6MGU2, UniRef:UniRef90_Q6MGU2
contig_2	cds	1716721	1717902	-	DLEPHM_01632	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	COG:COG2265, COG:J, EC:2.1.1.-, EC:2.1.1.190, GO:0008649, GO:0046872, GO:0051539, GO:0070041, GO:0070475, KEGG:K03215, RefSeq:WP_011166129.1, SO:0001217, UniParc:UPI00002254E9, UniRef:UniRef100_Q6MGU3, UniRef:UniRef50_Q6MGU3, UniRef:UniRef90_Q6MGU3
contig_2	cds	1717940	1718365	-	DLEPHM_01633	ndk	nucleoside-diphosphate kinase	COG:COG0105, COG:F, EC:2.7.4.6, GO:0004550, GO:0005524, GO:0005737, GO:0006183, GO:0006228, GO:0006241, GO:0046872, RefSeq:WP_011166128.1, SO:0001217, UniParc:UPI00002254E8, UniRef:UniRef100_Q6MGU4, UniRef:UniRef50_O67528, UniRef:UniRef90_Q6MGU4
contig_2	cds	1718382	1718681	-	DLEPHM_01634		hypothetical protein	RefSeq:WP_011166127.1, SO:0001217, UniParc:UPI00002254E7, UniRef:UniRef100_Q6MGU5, UniRef:UniRef50_K7ZCN9, UniRef:UniRef90_K7ZCN9
contig_2	cds	1718802	1719683	+	DLEPHM_01635	tonB	TonB C-terminal domain-containing protein	COG:COG0810, COG:M, RefSeq:WP_011166126.1, SO:0001217, UniParc:UPI00002254E6, UniRef:UniRef100_Q6MGU6, UniRef:UniRef50_Q6MGU6, UniRef:UniRef90_Q6MGU6
contig_2	cds	1719680	1720480	-	DLEPHM_01636		hypothetical protein	RefSeq:WP_231839222.1, SO:0001217, UniParc:UPI0002EB7FF9, UniRef:UniRef100_Q6MGU7, UniRef:UniRef50_Q6MGU7, UniRef:UniRef90_Q6MGU7
contig_2	cds	1720505	1722439	-	DLEPHM_01637		DUF4105 domain-containing protein	RefSeq:WP_011166124.1, SO:0001217, UniParc:UPI00002254E4, UniRef:UniRef100_Q6MGU8, UniRef:UniRef50_K7ZHD0, UniRef:UniRef90_K7ZHD0
contig_2	cds	1722622	1722960	-	DLEPHM_01638		Holliday junction resolvasome, helicase subunit	RefSeq:WP_011166123.1, SO:0001217, UniParc:UPI00002254E3, UniRef:UniRef100_Q6MGU9, UniRef:UniRef50_Q6MGU9, UniRef:UniRef90_Q6MGU9
contig_2	cds	1723172	1724845	-	DLEPHM_01639		Cytochrome c domain-containing protein	RefSeq:WP_011166122.1, SO:0001217, UniParc:UPI00002254E2, UniRef:UniRef100_Q6MGV0, UniRef:UniRef50_Q6MGV0, UniRef:UniRef90_Q6MGV0
contig_2	cds	1725050	1725406	+	DLEPHM_01640	ylqC	KH domain-containing protein	COG:COG1837, COG:R, RefSeq:WP_011166121.1, SO:0001217, UniParc:UPI00002254E1, UniRef:UniRef100_Q6MGV1, UniRef:UniRef50_Q6MGV1, UniRef:UniRef90_Q6MGV1
contig_2	cds	1725426	1726352	-	DLEPHM_01641	uspA	UspA domain-containing protein	COG:COG0589, COG:T, RefSeq:WP_011166120.1, SO:0001217, UniParc:UPI00002254E0, UniRef:UniRef100_Q6MGV2, UniRef:UniRef50_Q6MGV2, UniRef:UniRef90_Q6MGV2
contig_2	cds	1726436	1727329	-	DLEPHM_01642	acrA	RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein	COG:COG0845, COG:MV, RefSeq:WP_011166119.1, SO:0001217, UniParc:UPI00002254DF, UniRef:UniRef100_Q6MGV3, UniRef:UniRef50_Q6MGV3, UniRef:UniRef90_Q6MGV3
contig_2	cds	1727334	1729691	-	DLEPHM_01643	lolE	ABC-type antimicrobial peptide transporter, permease protein	COG:COG4591, COG:M, RefSeq:WP_157865742.1, SO:0001217, UniParc:UPI0002F42B27, UniRef:UniRef100_UPI0002F42B27, UniRef:UniRef50_A0A162GEZ7, UniRef:UniRef90_Q6MGV4
contig_2	cds	1729688	1730401	-	DLEPHM_01644	lolD	ABC-type anti-microbial peptide transporter, ATP-binding protein	COG:COG1136, COG:M, RefSeq:WP_011166117.1, SO:0001217, UniParc:UPI00002254DD, UniRef:UniRef100_Q6MGV5, UniRef:UniRef50_E6VDV3, UniRef:UniRef90_Q6MGV5
contig_2	cds	1730398	1731723	-	DLEPHM_01645		Phosphoribosyltransferase domain-containing protein	COG:COG1926, COG:R, RefSeq:WP_011166116.1, SO:0001217, UniParc:UPI00002254DC, UniRef:UniRef100_Q6MGV6, UniRef:UniRef50_Q6MGV6, UniRef:UniRef90_Q6MGV6
contig_2	cds	1731752	1732504	-	DLEPHM_01646	fabG	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase	COG:COG1028, COG:I, RefSeq:WP_011166115.1, SO:0001217, UniParc:UPI00002254DB, UniRef:UniRef100_Q6MGV7, UniRef:UniRef50_A0A380CRR6, UniRef:UniRef90_Q6MGV7
contig_2	cds	1732504	1733433	-	DLEPHM_01647	uspA	Universal stress protein	COG:COG0589, COG:T, RefSeq:WP_158332728.1, SO:0001217, UniParc:UPI0003176FE0, UniRef:UniRef100_UPI0003176FE0, UniRef:UniRef50_Q6MGV8, UniRef:UniRef90_Q6MGV8
contig_2	cds	1733600	1735369	-	DLEPHM_01648		Bdellovibrio beta-sandwich domain-containing protein	RefSeq:WP_011166113.1, SO:0001217, UniParc:UPI00002254D9, UniRef:UniRef100_Q6MGV9, UniRef:UniRef50_Q6MGV9, UniRef:UniRef90_Q6MGV9
contig_2	cds	1735570	1736442	-	DLEPHM_01649	sucD	succinate--CoA ligase subunit alpha	COG:C, COG:COG0074, EC:6.2.1.5, GO:0003824, RefSeq:WP_011166112.1, SO:0001217, UniParc:UPI00002254D8, UniRef:UniRef100_Q6MGW0, UniRef:UniRef50_Q58643, UniRef:UniRef90_K7ZHC9
contig_2	cds	1736449	1737612	-	DLEPHM_01650	sucC	ADP-forming succinate--CoA ligase subunit beta	COG:C, COG:COG0045, EC:6.2.1.5, GO:0000287, GO:0003824, GO:0004775, GO:0004776, GO:0005524, GO:0005829, GO:0006099, GO:0006104, GO:0042709, GO:0046872, RefSeq:WP_011166111.1, SO:0001217, UniParc:UPI00002254D7, UniRef:UniRef100_Q6MGW1, UniRef:UniRef50_Q8UC60, UniRef:UniRef90_Q6MGW1
contig_2	cds	1737808	1738566	+	DLEPHM_01651	mlaF	ABC transporter, ATP-binding protein	COG:COG1127, COG:M, RefSeq:WP_011166110.1, SO:0001217, UniParc:UPI00002254D6, UniRef:UniRef100_Q6MGW2, UniRef:UniRef50_Q6MGW2, UniRef:UniRef90_Q6MGW2
contig_2	cds	1738613	1739344	+	DLEPHM_01652	mlaF	ABC-type organic solvent resistance transport system ATP-binding protein	COG:COG1127, COG:M, RefSeq:WP_011166109.1, SO:0001217, UniParc:UPI00002254D5, UniRef:UniRef100_Q6MGW3, UniRef:UniRef50_Q6MGW3, UniRef:UniRef90_Q6MGW3
contig_2	cds	1739341	1740120	+	DLEPHM_01653	mlaE	ABC-type organic solvent resistance transporter, permease protein	COG:COG0767, COG:M, KEGG:K02066, SO:0001217, UniParc:UPI00002254D4, UniRef:UniRef100_Q6MGW4, UniRef:UniRef50_K7ZHC8, UniRef:UniRef90_K7ZHC8
contig_2	cds	1740117	1740836	+	DLEPHM_01654	mlaE	ABC-type organic solvent resistance transport system, permease protein	COG:COG0767, COG:M, RefSeq:WP_011166107.1, SO:0001217, UniParc:UPI00002254D3, UniRef:UniRef100_Q6MGW5, UniRef:UniRef50_Q6MGW5, UniRef:UniRef90_Q6MGW5
contig_2	cds	1740845	1741621	+	DLEPHM_01655	mlaD	ABC-type organic solvent resistance transport system substrate-bindin protein	COG:COG1463, COG:M, RefSeq:WP_011166106.1, SO:0001217, UniParc:UPI00002254D2, UniRef:UniRef100_Q6MGW6, UniRef:UniRef50_Q6MGW6, UniRef:UniRef90_Q6MGW6
contig_2	cds	1741650	1742300	+	DLEPHM_01656		DUF481 domain-containing protein	RefSeq:WP_011166105.1, SO:0001217, UniParc:UPI00002254D1, UniRef:UniRef100_Q6MGW7, UniRef:UniRef50_A0A514XN62, UniRef:UniRef90_A0A1Z3N3X6
contig_2	cds	1742655	1742786	-	DLEPHM_01657		Histone H1	RefSeq:WP_011166103.1, SO:0001217, UniParc:UPI00002254CF, UniRef:UniRef100_Q6MGW9, UniRef:UniRef50_Q6MGW9, UniRef:UniRef90_Q6MGW9
contig_2	cds	1742934	1743671	+	DLEPHM_01658	gspF	Type II secretion system protein GspF domain-containing protein	RefSeq:WP_157865741.1, SO:0001217, UniParc:UPI0002F3C381, UniRef:UniRef100_UPI0002F3C381, UniRef:UniRef50_Q6MGX0, UniRef:UniRef90_Q6MGX0
contig_2	cds	1743659	1744096	+	DLEPHM_01659	gspF	Type II secretion system protein GspF domain-containing protein	RefSeq:WP_011166101.1, SO:0001217, UniParc:UPI00002254CD, UniRef:UniRef100_Q6MGX1, UniRef:UniRef50_Q6MGX1, UniRef:UniRef90_Q6MGX1
contig_2	cds	1744124	1744333	+	DLEPHM_01660		hypothetical protein	RefSeq:WP_011166100.1, SO:0001217, UniParc:UPI00002254CC, UniRef:UniRef100_Q6MGX2, UniRef:UniRef50_Q6MGX2, UniRef:UniRef90_Q6MGX2
contig_2	cds	1744338	1745384	+	DLEPHM_01661	cysK	Cystathionine beta-synthase	COG:COG0031, COG:E, RefSeq:WP_011166099.1, SO:0001217, UniParc:UPI00002254CB, UniRef:UniRef100_Q6MGX3, UniRef:UniRef50_A0A934ABD9, UniRef:UniRef90_Q6MGX3
contig_2	cds	1745393	1746556	+	DLEPHM_01662	metC	cystathionine gamma-synthase	COG:COG0626, COG:E, EC:2.5.1.48, GO:0019346, GO:0030170, RefSeq:WP_011166098.1, SO:0001217, UniParc:UPI00002254CA, UniRef:UniRef100_Q6MGX4, UniRef:UniRef50_A0A8J8NQZ4, UniRef:UniRef90_Q6MGX4
contig_2	tRNA	1746619	1746694	+	DLEPHM_01663	trnF	tRNA-Phe(gaa)	SO:0000267
contig_2	cds	1746775	1747401	-	DLEPHM_01664	yqfA	Hemolysin III	COG:COG1272, COG:U, RefSeq:WP_011166097.1, SO:0001217, UniParc:UPI00002254C9, UniRef:UniRef100_Q6MGX5, UniRef:UniRef50_Q6MGX5, UniRef:UniRef90_Q6MGX5
contig_2	cds	1747503	1748081	-	DLEPHM_01665	mpg	Putative 3-methyladenine DNA glycosylase	COG:COG2094, COG:L, EC:3.2.2.-, GO:0003677, GO:0003905, GO:0006284, KEGG:K03652, RefSeq:WP_011166096.1, SO:0001217, UniParc:UPI00002254C8, UniRef:UniRef100_Q6MGX6, UniRef:UniRef50_Q6MGX6, UniRef:UniRef90_Q6MGX6
contig_2	cds	1748078	1748788	-	DLEPHM_01666	pgeF	peptidoglycan editing factor PgeF	COG:COG1496, COG:P, EC:2.4.2.1, EC:2.4.2.28, EC:3.5.4.4, KEGG:K05810, SO:0001217, UniRef:UniRef50_A0A514X1U7, UniRef:UniRef90_K7ZCM9
contig_2	cds	1748773	1749732	-	DLEPHM_01667	rluA	Pseudouridine synthase	COG:COG0564, COG:J, EC:5.4.99.23, KEGG:K06180, RefSeq:WP_011166094.1, SO:0001217, UniParc:UPI00002254C6, UniRef:UniRef100_Q6MGX8, UniRef:UniRef50_Q6MGX8, UniRef:UniRef90_Q6MGX8
contig_2	cds	1749770	1750396	-	DLEPHM_01668	rodZ	J domain-containing protein	COG:COG1426, COG:D, RefSeq:WP_011166093.1, SO:0001217, UniParc:UPI00002254C5, UniRef:UniRef100_Q6MGX9, UniRef:UniRef50_Q6MGX9, UniRef:UniRef90_Q6MGX9
contig_2	cds	1750405	1751358	-	DLEPHM_01669	flhG	Putative ATP-binding protein	COG:COG0455, COG:DN, RefSeq:WP_011166092.1, SO:0001217, UniParc:UPI00002254C4, UniRef:UniRef100_Q6MGY0, UniRef:UniRef50_A0A514X147, UniRef:UniRef90_Q6MGY0
contig_2	cds	1751374	1752078	-	DLEPHM_01670	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	COG:COG1214, COG:J, EC:2.3.1.234, GO:0002949, RefSeq:WP_011166091.1, SO:0001217, UniParc:UPI00002254C3, UniRef:UniRef100_Q6MGY1, UniRef:UniRef50_A0AA46TDQ6, UniRef:UniRef90_Q6MGY1
contig_2	cds	1752075	1753748	-	DLEPHM_01671	rseP	RIP metalloprotease RseP	COG:COG0750, COG:OK, GO:0004222, GO:0006508, GO:0016020, RefSeq:WP_011166090.1, SO:0001217, UniParc:UPI00002254C2, UniRef:UniRef100_Q6MGY2, UniRef:UniRef50_Q6MGY2, UniRef:UniRef90_Q6MGY2
contig_2	cds	1753825	1754661	-	DLEPHM_01672	cdsA	Phosphatidate cytidylyltransferase	COG:COG0575, COG:I, SO:0001217, UniParc:UPI00002254C1, UniRef:UniRef100_Q6MGY3, UniRef:UniRef50_K7Z011, UniRef:UniRef90_K7Z011
contig_2	cds	1754630	1755364	-	DLEPHM_01673	uppS	isoprenyl transferase	COG:COG0020, COG:I, GO:0016765, RefSeq:WP_011166088.1, SO:0001217, UniParc:UPI00002254C0, UniRef:UniRef100_Q6MGY4, UniRef:UniRef50_K7ZHC2, UniRef:UniRef90_K7ZHC2
contig_2	cds	1755385	1755945	-	DLEPHM_01674	frr	ribosome recycling factor	COG:COG0233, COG:J, GO:0005737, GO:0006412, GO:0006415, GO:0008135, GO:0043023, RefSeq:WP_011166087.1, SO:0001217, UniParc:UPI00002254BF, UniRef:UniRef100_P61302, UniRef:UniRef50_P61302, UniRef:UniRef90_P61302
contig_2	cds	1755959	1756672	-	DLEPHM_01675	pyrH	UMP kinase	COG:COG0528, COG:F, EC:2.7.4.22, GO:0005524, GO:0005737, GO:0006221, GO:0006225, GO:0015949, GO:0033862, GO:0044210, KEGG:K09903, RefSeq:WP_011166086.1, SO:0001217, UniParc:UPI00002254BE, UniRef:UniRef100_Q6MGY5, UniRef:UniRef50_Q7U5F5, UniRef:UniRef90_Q6MGY5
contig_2	cds	1756674	1757600	-	DLEPHM_01676	tsf	translation elongation factor Ts	COG:COG0264, COG:J, GO:0003746, GO:0005737, GO:0006414, RefSeq:WP_011166085.1, SO:0001217, UniParc:UPI00002254BD, UniRef:UniRef100_P61331, UniRef:UniRef50_P61331, UniRef:UniRef90_P61331
contig_2	cds	1757722	1758663	-	DLEPHM_01677	rpsB	30S ribosomal protein S2	COG:COG0052, COG:J, GO:0003735, GO:0006412, GO:0015935, GO:0022627, KEGG:K02967, RefSeq:WP_011166084.1, SO:0001217, UniParc:UPI00002254BC, UniRef:UniRef100_Q6MGY6, UniRef:UniRef50_Q6MGY6, UniRef:UniRef90_Q6MGY6
contig_2	cds	1758957	1760306	+	DLEPHM_01678	baeS	histidine kinase	COG:COG0642, COG:T, RefSeq:WP_011166083.1, SO:0001217, UniParc:UPI00002254BB, UniRef:UniRef100_Q6MGY7, UniRef:UniRef50_A0A161Q4C8, UniRef:UniRef90_Q6MGY7
contig_2	cds	1760303	1761448	-	DLEPHM_01679	ubiH	FAD dependent oxidoreductase domain-containing protein	COG:COG0654, COG:HC, RefSeq:WP_011166082.1, SO:0001217, UniParc:UPI00002254BA, UniRef:UniRef100_Q6MGY8, UniRef:UniRef50_K7YTS7, UniRef:UniRef90_K7YTS7
contig_2	cds	1761501	1762340	-	DLEPHM_01680		Zinc-finger domain-containing protein	SO:0001217, UniParc:UPI00002254B9, UniRef:UniRef100_Q6MGY9, UniRef:UniRef50_A0A514X2D0, UniRef:UniRef90_Q6MGY9
contig_2	cds	1762382	1764427	-	DLEPHM_01681	priA	primosomal protein N'	COG:COG1198, COG:L, EC:5.6.2.4, GO:0003677, GO:0003678, GO:0006260, GO:0032508, KEGG:K04066, RefSeq:WP_011166080.1, SO:0001217, UniParc:UPI00002254B8, UniRef:UniRef100_Q6MGZ0, UniRef:UniRef50_A0A2D5ZVS1, UniRef:UniRef90_Q6MGZ0
contig_2	cds	1764424	1765281	-	DLEPHM_01682		DUF3108 domain-containing protein	RefSeq:WP_011166079.1, SO:0001217, UniParc:UPI00002254B7, UniRef:UniRef100_Q6MGZ1, UniRef:UniRef50_A0A514X116, UniRef:UniRef90_K7Z001
contig_2	cds	1765292	1766176	-	DLEPHM_01683	galU	UTP--glucose-1-phosphate uridylyltransferase GalU	COG:COG1210, COG:M, EC:2.7.7.9, GO:0003983, GO:0006011, KEGG:K00963, RefSeq:WP_011166078.1, SO:0001217, UniParc:UPI00002254B6, UniRef:UniRef100_Q6MGZ2, UniRef:UniRef50_K7ZHB7, UniRef:UniRef90_K7ZHB7
contig_2	cds	1766236	1767561	+	DLEPHM_01684		Lipoprotein	SO:0001217, UniParc:UPI00002254B5, UniRef:UniRef100_Q6MGZ3, UniRef:UniRef50_Q6MGZ3, UniRef:UniRef90_Q6MGZ3
contig_2	cds	1767558	1768664	-	DLEPHM_01685	nlpD	Membrane protein related to metalloendopeptidases	COG:COG0739, COG:M, RefSeq:WP_011166076.1, SO:0001217, UniParc:UPI00002254B3, UniRef:UniRef100_Q6MGZ5, UniRef:UniRef50_A0AA46TDA2, UniRef:UniRef90_Q6MGZ5
contig_2	cds	1768666	1769490	+	DLEPHM_01686		Transporter	SO:0001217, UniRef:UniRef50_K7ZCL9, UniRef:UniRef90_K7ZCL9
contig_2	cds	1769793	1771160	-	DLEPHM_01687	tonB	TonB C-terminal domain-containing protein	COG:COG0810, COG:M, RefSeq:WP_050792937.1, SO:0001217, UniParc:UPI0002E570F9, UniRef:UniRef100_Q6MGZ7, UniRef:UniRef50_A0A150WQ08, UniRef:UniRef90_Q6MGZ7
contig_2	cds	1771337	1771639	+	DLEPHM_01688		hypothetical protein	RefSeq:WP_041583661.1, SO:0001217, UniParc:UPI0002DD091B, UniRef:UniRef100_Q6MGZ8, UniRef:UniRef50_Q6MGZ8, UniRef:UniRef90_Q6MGZ8
contig_2	cds	1771776	1773638	-	DLEPHM_01689	ycf3	GGDEF domain-containing protein	COG:C, COG:COG5713, RefSeq:WP_041583660.1, SO:0001217, UniParc:UPI00031C409B, UniRef:UniRef100_Q6MGZ9, UniRef:UniRef50_A0A1Z3N416, UniRef:UniRef90_A0A1Z3N416
contig_2	cds	1773769	1775082	-	DLEPHM_01690	tig	trigger factor	COG:COG0544, COG:O, EC:5.2.1.8, GO:0003755, GO:0005737, GO:0005854, GO:0015031, GO:0043022, GO:0043335, GO:0044183, GO:0051082, GO:0051083, GO:0051301, GO:0061077, GO:0140839, GO:0140840, RefSeq:WP_011166069.1, SO:0001217, UniParc:UPI00002254AD, UniRef:UniRef100_Q6MH01, UniRef:UniRef50_Q6MH01, UniRef:UniRef90_Q6MH01
contig_2	cds	1775211	1776080	+	DLEPHM_01691		Putative arsenical pump-driving ATPase	EC:7.3.-.-, EC:7.3.2.7, KEGG:K01551, SO:0001217, UniRef:UniRef50_Q6MH02, UniRef:UniRef90_Q6MH02
contig_2	cds	1776077	1777150	+	DLEPHM_01692	arsA	Adventurous gliding motility protein R	COG:COG0003, COG:P, EC:7.3.-.-, EC:7.3.2.7, KEGG:K01551, RefSeq:WP_011166067.1, SO:0001217, UniParc:UPI00002254AB, UniRef:UniRef100_Q6MH03, UniRef:UniRef50_Q6MH03, UniRef:UniRef90_Q6MH03
contig_2	cds	1777147	1778259	+	DLEPHM_01693	bamD	Outer membrane protein assembly factor BamD	RefSeq:WP_011166066.1, SO:0001217, UniParc:UPI00002254AA, UniRef:UniRef100_Q6MH04, UniRef:UniRef50_A0A940L3B6, UniRef:UniRef90_Q6MH04
contig_2	cds	1778291	1779547	+	DLEPHM_01694	gshA	glutamate--cysteine ligase	EC:6.3.2.2, GO:0004357, GO:0006750, RefSeq:WP_011166065.1, SO:0001217, UniParc:UPI00002254A9, UniRef:UniRef100_Q6MH05, UniRef:UniRef50_Q6MH05, UniRef:UniRef90_Q6MH05
contig_2	cds	1779607	1780854	-	DLEPHM_01695		hypothetical protein	RefSeq:WP_011166064.1, SO:0001217, UniParc:UPI00002254A8, UniRef:UniRef100_Q6MH06, UniRef:UniRef50_K7YTQ7, UniRef:UniRef90_Q6MH06
contig_2	cds	1780851	1781600	-	DLEPHM_01696		DUF4423 domain-containing protein	RefSeq:WP_011166063.1, SO:0001217, UniParc:UPI00002254A7, UniRef:UniRef100_Q6MH07, UniRef:UniRef50_Q6MH07, UniRef:UniRef90_Q6MH07
contig_2	cds	1781871	1782503	+	DLEPHM_01697		Secreted protein	RefSeq:WP_226987845.1, SO:0001217, UniParc:UPI0002FC4C95, UniRef:UniRef100_Q6MH08, UniRef:UniRef50_Q6MH08, UniRef:UniRef90_Q6MH08
contig_2	cds	1782531	1783166	-	DLEPHM_01698		hypothetical protein	RefSeq:WP_011166061.1, SO:0001217, UniParc:UPI00002254A5, UniRef:UniRef100_Q6MH09, UniRef:UniRef50_Q6MH09, UniRef:UniRef90_Q6MH09
